Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price_INR_Lakhs,Mileage_km_kg,Power_bhp,Car_Age
Kochi,74290,Diesel,Manual,First,5,587000.0,21.43,87.2,6
Delhi,61000,Diesel,Manual,First,8,950000.0,15.4,120.0,4
Chennai,44000,Diesel,Automatic,First,5,3250000.0,14.16,174.3,6
Coimbatore,74041,Diesel,Manual,First,8,388000.0,18.2,73.8,5
Coimbatore,85846,Diesel,Automatic,First,5,1308000.0,22.69,190.0,6
Delhi,52000,Diesel,Manual,First,5,350000.0,21.64,84.8,7
Mumbai,47000,Petrol,Manual,Second,5,350000.0,12.8,177.6,9
Bangalore,72010,Diesel,Manual,First,5,445000.0,16.8,110.0,9
Jaipur,15000,Petrol,Manual,First,8,235000.0,16.8,34.2,4
Kolkata,480000,Petrol,Manual,First,5,500000.0,17.4,117.3,4
Kolkata,24720,Diesel,Automatic,Second,5,2800000.0,0.0,241.4,7
Chennai,75000,Petrol,Manual,Second,5,200000.0,16.6,68.0,12
Mumbai,57000,Diesel,Manual,First,5,635000.0,22.54,88.73,4
Kochi,41057,Diesel,Automatic,First,5,2463000.0,13.0,201.1,4
Pune,92000,CNG,Manual,Second,5,300000.0,26.2,58.2,7
Chennai,20000,Diesel,Manual,First,5,790000.0,22.77,98.59,3
Mumbai,52359,Petrol,Manual,First,5,325000.0,18.5,80.0,8
Delhi,17000,Petrol,Manual,Second,5,825000.0,17.8,117.3,3
Kolkata,39002,Diesel,Manual,First,5,285000.0,23.08,63.1,8
Pune,129986,Diesel,Manual,Second,5,320000.0,20.0,68.0,9
Kolkata,45000,Petrol,Manual,First,5,175000.0,18.44,75.0,6
Ahmedabad,82002,Petrol,Manual,Second,5,575000.0,12.8,177.6,10
Mumbai,67000,Petrol,Automatic,First,5,470000.0,13.7,157.75,9
Hyderabad,21260,Petrol,Manual,First,5,290000.0,14.0,35.0,2
Ahmedabad,55362,Diesel,Manual,First,5,425000.0,21.9,88.8,7
Chennai,13000,Diesel,Automatic,First,5,1450000.0,17.01,126.2,2
Kochi,45725,Diesel,Manual,First,5,534000.0,25.2,74.0,3
Jaipur,105000,Diesel,Manual,First,5,385000.0,25.2,74.0,5
Hyderabad,156056,Diesel,Manual,First,8,850000.0,12.8,102.0,10
Mumbai,135000,Diesel,Manual,First,5,420000.0,24.4,71.0,3
Delhi,67000,Diesel,Manual,First,7,675000.0,20.77,88.7,3
Jaipur,90000,Diesel,Automatic,First,7,2600000.0,10.91,197.2,3
Coimbatore,32251,Diesel,Manual,First,5,861000.0,22.54,88.73,0
Mumbai,47000,Petrol,Manual,First,5,146000.0,19.0,67.1,10
Mumbai,75308,Diesel,Manual,Second,5,280000.0,21.1,73.9,8
Kochi,44202,CNG,Manual,First,4,400000.0,32.26,58.2,1
Mumbai,58000,Petrol,Manual,First,5,547000.0,17.0,118.0,5
Mumbai,60000,Petrol,Manual,First,5,245000.00000000003,17.5,85.8,10
Hyderabad,45000,Diesel,Automatic,First,5,2150000.0,17.05,184.0,5
Mumbai,41195,Petrol,Manual,First,5,138000.0,15.0,90.0,9
Chennai,89000,Diesel,Manual,First,7,1350000.0,16.0,140.0,3
Bangalore,60510,Petrol,Automatic,Second,5,310000.0,16.95,78.9,10
Mumbai,8500,Petrol,Manual,First,5,549000.0,21.4,83.1,3
Kochi,35981,Diesel,Manual,First,5,951000.0,24.3,88.5,2
Mumbai,23152,Petrol,Manual,First,5,239000.0,15.6,70.02,7
Delhi,74663,CNG,Manual,First,5,325000.0,33.54,67.04,5
Mumbai,61529,Petrol,Automatic,First,5,565000.0,18.19,103.5,5
Ahmedabad,91596,Diesel,Manual,First,7,185000.0,14.95,93.7,9
Kochi,14298,Petrol,Automatic,First,5,202000.0,13.33,340.0,0
Hyderabad,83327,Diesel,Manual,First,5,580000.0,19.3,73.9,6
Hyderabad,22857,Petrol,Manual,First,5,690000.0,16.2,74.0,2
Chennai,34620,Petrol,Manual,Second,5,535000.0,17.01,121.3,6
Bangalore,56000,Petrol,Manual,First,5,285000.0,19.81,68.05,9
Chennai,81000,Diesel,Automatic,First,5,2275000.0,13.0,204.0,5
Jaipur,95150,Petrol,Manual,Third,5,45000.0,17.3,60.0,21
Coimbatore,32776,Petrol,Manual,First,5,464000.0,20.36,78.9,6
Coimbatore,51587,Diesel,Manual,First,5,527000.0,25.8,98.6,3
Jaipur,36000,Diesel,Manual,First,7,1000000.0,14.1,148.0,3
Mumbai,22000,Petrol,Manual,First,5,395000.0,18.5,86.8,4
Kochi,30754,Petrol,Manual,First,5,338000.0,17.0,80.0,9
Coimbatore,37109,Petrol,Manual,First,5,1680000.0,14.69,120.33,1
Kolkata,45000,Petrol,Manual,First,5,199000.0,16.7,88.8,9
Coimbatore,33284,Petrol,Manual,First,5,584000.0,18.9,82.0,2
Coimbatore,55115,Diesel,Automatic,First,5,3615000.0,14.74,270.9,3
Kolkata,18000,Diesel,Automatic,First,5,2570000.0,16.36,187.7,5
Coimbatore,130790,Diesel,Manual,First,7,924000.0,16.0,140.0,6
Delhi,16607,Diesel,Manual,First,5,765000.0,22.7,118.0,4
Coimbatore,32205,Diesel,Automatic,First,5,2531000.0,17.11,174.33,4
Delhi,67000,Diesel,Manual,First,5,475000.0,19.01,108.45,6
Coimbatore,57676,Petrol,Manual,First,5,669000.0,19.1,85.8,5
Mumbai,41000,Petrol,Manual,First,5,310000.0,16.47,73.9,7
Jaipur,65000,Petrol,Manual,First,8,155000.0,19.7,35.0,7
Coimbatore,12153,Petrol,Automatic,First,5,684000.0,18.9,81.86,0
Hyderabad,16810,Petrol,Manual,First,4,160000.0,25.4,37.5,5
Kochi,61221,Petrol,Automatic,First,5,2173000.0,17.84,147.51,2
Mumbai,22000,Petrol,Manual,First,5,475000.0,16.47,74.0,4
Chennai,63714,Petrol,Manual,First,5,245000.00000000003,22.74,47.3,4
Kochi,14857,Diesel,Automatic,First,5,3155000.0,20.7,113.98,0
Delhi,69000,Diesel,Automatic,Second,5,1025000.0,15.2,140.8,7
Coimbatore,14648,Diesel,Manual,First,7,2736000.0,12.62,158.0,0
Hyderabad,100000,Petrol,Manual,Second,5,650000.0,15.8,110.0,6
Jaipur,22000,Petrol,Manual,First,5,425000.0,18.9,82.0,3
Mumbai,10000,Petrol,Manual,First,5,550000.0,18.2,82.4,5
Kolkata,107000,Petrol,Manual,First,5,400000.0,20.85,83.14,4
Kochi,48198,Petrol,Manual,First,5,465000.00000000006,17.57,88.7,2
Delhi,15000,Diesel,Automatic,First,5,2850000.0,19.27,170.0,4
Coimbatore,80073,Diesel,Manual,First,5,711000.0,17.3,163.7,5
Hyderabad,85388,Diesel,Manual,First,5,390000.0,21.1,73.9,6
Jaipur,14700,Petrol,Manual,First,5,560000.0,18.9,81.86,2
Pune,150000,Diesel,Manual,Third,5,225000.0,28.4,73.75,7
Kolkata,34994,Diesel,Manual,First,5,390000.0,22.32,126.32,8
Coimbatore,82536,Diesel,Automatic,First,5,2863000.0,14.74,270.9,5
Delhi,82000,Petrol,Automatic,First,5,725000.0,13.7,157.75,6
Pune,52000,Petrol,Manual,Second,5,200000.0,18.9,67.1,13
Mumbai,20000,Petrol,Manual,First,5,350000.0,16.47,73.9,8
Hyderabad,55000,Petrol,Manual,First,5,500000.0,14.8,130.2,8
Ahmedabad,47001,CNG,Manual,First,5,372000.0,20.0,63.0,4
Chennai,52000,Petrol,Manual,First,5,345000.0,22.5,67.04,5
Kolkata,43284,Diesel,Manual,First,5,450000.0,23.4,74.0,6
Coimbatore,23875,Petrol,Automatic,First,5,1436000.0,13.0,121.3,1
Bangalore,51866,Petrol,Manual,First,5,550000.0,18.9,82.0,3
Mumbai,69000,Diesel,Manual,First,5,300000.0,23.08,63.1,6
Coimbatore,62788,Petrol,Manual,First,5,608000.0,18.9,81.86,2
Chennai,150000,Diesel,Manual,First,5,500000.0,20.54,103.6,6
Kochi,47566,Diesel,Automatic,First,7,2025000.0,12.55,168.5,4
Pune,20300,Diesel,Automatic,First,7,1800000.0,11.36,171.5,1
Pune,48300,Diesel,Automatic,First,5,1750000.0,20.0,107.3,4
Pune,30000,Petrol,Manual,First,5,210000.0,21.1,55.2,6
Bangalore,36000,Diesel,Manual,Second,5,750000.0,22.7,126.24,7
Kochi,27641,Diesel,Automatic,Second,4,2477000.0,20.7,113.98,4
Bangalore,60000,Diesel,Manual,First,5,865000.0,19.64,108.45,4
Chennai,9000,Diesel,Automatic,First,7,3550000.0,10.91,197.0,0
Delhi,60750,Petrol,Manual,First,5,1050000.0,14.28,138.03,5
Delhi,9000,Diesel,Manual,First,7,1300000.0,14.0,155.0,1
Kolkata,41100,Diesel,Automatic,First,5,2650000.0,16.77,261.49,7
Ahmedabad,60000,Petrol,Manual,Second,5,140000.0,17.3,64.0,15
Kochi,38424,Petrol,Manual,First,5,751000.0,17.8,117.3,2
Delhi,50000,Diesel,Manual,First,5,430000.0,22.9,74.0,5
Mumbai,19000,Petrol,Automatic,First,5,894999.9999999999,18.0,117.3,4
Kochi,58734,Diesel,Manual,First,7,691000.0,20.77,88.76,4
Coimbatore,65257,Diesel,Manual,First,5,975000.0,19.01,108.45,3
Jaipur,130000,Diesel,Manual,Second,5,400000.0,19.3,73.9,9
Hyderabad,79000,Diesel,Manual,First,5,365000.0,23.2,73.94,8
Chennai,78000,Diesel,Manual,First,7,1075000.0,15.1,140.0,6
Kochi,49133,Petrol,Manual,First,5,451000.0,19.4,86.8,4
Coimbatore,22769,Diesel,Automatic,First,5,4922000.0,0.0,165.0,3
Coimbatore,54448,Diesel,Manual,First,5,370000.0,21.02,88.8,5
Hyderabad,158793,Diesel,Manual,First,7,1299000.0,12.8,102.0,5
Delhi,62088,Petrol,Manual,First,5,415000.00000000006,18.6,85.8,4
Kolkata,14800,Petrol,Manual,First,5,440000.00000000006,17.01,121.3,7
Kolkata,26000,Petrol,Manual,First,7,425000.0,17.3,117.3,4
Mumbai,32005,Petrol,Manual,First,5,425000.0,18.0,86.7,2
Jaipur,35000,Petrol,Automatic,First,5,770000.0,18.0,117.3,2
Pune,52000,Diesel,Automatic,First,5,3975000.0,12.7,187.7,4
Mumbai,11000,Petrol,Manual,First,5,850000.0,17.4,117.3,2
Jaipur,62000,Petrol,Automatic,First,5,700000.0,9.5,231.1,11
Chennai,65134,Petrol,Manual,Third,5,80000.0,13.8,70.0,17
Delhi,71000,Diesel,Manual,First,7,1525000.0,13.0,168.5,6
Hyderabad,51366,Petrol,Manual,First,5,225000.0,19.0,66.1,11
Kolkata,46300,Diesel,Manual,First,7,485000.0,14.07,83.1,3
Coimbatore,60908,Petrol,Automatic,Second,5,642000.0,15.6,116.3,7
Chennai,93450,Diesel,Manual,Second,5,250000.0,23.19,63.12,7
Hyderabad,104000,Diesel,Automatic,First,5,575000.0,19.08,126.32,8
Pune,52000,Petrol,Manual,First,4,50000.0,16.1,37.0,16
Coimbatore,42999,Diesel,Manual,First,7,1152000.0,15.1,140.0,4
Delhi,90000,Diesel,Manual,First,5,450000.0,21.5,88.8,5
Bangalore,72000,Petrol,Automatic,First,5,475000.0,15.0,98.6,6
Coimbatore,54321,Diesel,Manual,First,5,1354000.0,19.67,126.2,0
Kochi,59630,Diesel,Automatic,First,5,2341000.0,13.0,201.1,4
Hyderabad,116000,Diesel,Automatic,Second,7,1925000.0,12.55,168.5,6
Ahmedabad,34000,Diesel,Automatic,First,5,2000000.0,9.0,181.0,4
Delhi,70000,Diesel,Automatic,First,5,1300000.0,14.21,203.0,8
Chennai,80000,Petrol,Manual,First,5,399000.0,10.2,180.0,9
Pune,110000,Diesel,Manual,First,5,465000.00000000006,25.8,98.6,4
Ahmedabad,56454,Diesel,Manual,First,5,465000.00000000006,28.4,73.75,6
Kolkata,60000,Petrol,Manual,First,5,315000.0,18.6,85.8,6
Delhi,56000,Petrol,Automatic,First,5,825000.0,14.53,138.1,6
Bangalore,63000,Diesel,Automatic,Second,5,6500000.0,11.49,335.3,7
Chennai,63000,Diesel,Manual,First,5,450000.0,22.9,74.0,7
Kolkata,15050,Diesel,Manual,First,5,1750000.0,16.3,170.0,2
Mumbai,29401,Petrol,Manual,First,5,431000.0,20.4,81.8,3
Kochi,25238,Petrol,Manual,First,5,620000.0,18.7,88.7,3
Kochi,58752,Petrol,Manual,First,5,332000.0,16.47,73.9,8
Delhi,62000,Petrol,Automatic,First,5,375000.0,12.9,130.0,8
Bangalore,132000,Petrol,Manual,First,5,470000.0,16.78,88.73,6
Chennai,51000,Petrol,Manual,First,5,650000.0,17.01,121.3,3
Hyderabad,185200,Diesel,Manual,First,8,725000.0,12.8,102.0,10
Coimbatore,61717,Diesel,Manual,First,5,894000.0,22.7,118.0,3
Kolkata,8896,Petrol,Manual,First,5,734000.0,19.0,94.68,1
Delhi,17000,Petrol,Manual,First,5,690000.0,21.4,83.1,3
Mumbai,31378,Petrol,Manual,First,5,590000.0,18.2,88.7,3
Pune,114000,Diesel,Automatic,First,5,675000.0,22.32,126.3,6
Ahmedabad,81000,Diesel,Manual,First,5,410000.0,25.8,98.6,5
Mumbai,31000,Diesel,Automatic,First,5,2700000.0,18.51,147.51,2
Mumbai,35000,Petrol,Manual,First,5,450000.0,15.0,103.52,5
Kolkata,60001,Diesel,Automatic,First,5,1450000.0,17.11,174.33,6
Jaipur,75074,Diesel,Manual,First,5,525000.0,23.4,74.0,5
Kolkata,80000,Diesel,Manual,Second,5,120000.0,22.3,74.0,7
Jaipur,147350,Diesel,Manual,Second,8,495000.0,12.99,100.6,13
Hyderabad,60000,Diesel,Manual,First,5,750000.0,19.64,108.45,6
Kolkata,7501,Petrol,Automatic,First,4,4800000.0,10.0,333.0,4
Delhi,58000,Diesel,Manual,First,5,445000.0,25.8,98.6,4
Coimbatore,29277,Diesel,Automatic,First,5,5965000.0,11.57,254.79,1
Kochi,57034,Diesel,Manual,First,5,438000.0,23.2,73.94,4
Kochi,40810,Diesel,Manual,First,5,790000.0,28.09,88.5,3
Bangalore,35268,Petrol,Manual,Second,5,188000.0,0.0,62.0,11
Coimbatore,34630,Petrol,Automatic,First,5,729000.0,21.4,83.1,1
Hyderabad,45122,Diesel,Manual,First,5,600000.0,23.5,88.7,7
Chennai,126000,Diesel,Manual,Third,7,670000.0,16.0,140.0,8
Jaipur,63000,Petrol,Manual,First,5,150000.0,19.7,46.3,10
Kochi,32298,Diesel,Automatic,First,4,2380000.0,20.7,113.98,3
Kochi,63288,Diesel,Manual,First,7,777000.0,15.1,140.0,5
Coimbatore,43337,Petrol,Manual,First,5,332000.0,17.92,62.1,7
Kochi,46561,Diesel,Manual,First,5,494000.00000000006,22.9,74.0,4
Delhi,34000,Diesel,Automatic,Second,5,1100000.0,20.0,107.3,6
Hyderabad,48000,Petrol,Manual,First,5,340000.0,25.17,53.3,3
Kochi,56263,Diesel,Manual,First,5,417000.0,22.9,74.0,6
Hyderabad,84060,Petrol,Manual,Second,5,125000.0,17.3,60.0,14
Mumbai,9000,Petrol,Automatic,First,5,545000.0,18.9,82.0,3
Jaipur,79000,Diesel,Manual,First,5,259000.0,21.12,88.8,7
Pune,87900,Diesel,Manual,First,7,1201000.0,16.0,140.0,4
Delhi,72425,Petrol,Manual,Second,5,245000.00000000003,17.5,85.8,9
Bangalore,38000,Diesel,Automatic,First,5,2900000.0,15.73,174.33,4
Hyderabad,107000,Diesel,Automatic,First,5,1199000.0,14.84,170.0,9
Delhi,51000,Petrol,Automatic,First,5,790000.0,18.0,117.3,4
Pune,140000,Diesel,Manual,Third,7,625000.0,12.8,102.0,9
Pune,48000,Petrol,Manual,Second,5,180000.0,18.6,79.4,8
Delhi,62000,CNG,Manual,First,5,280000.0,26.6,58.16,6
Mumbai,31000,Petrol,Manual,First,5,490000.00000000006,18.7,88.7,4
Jaipur,75055,Petrol,Manual,First,5,225000.0,18.06,75.0,9
Coimbatore,51210,Petrol,Automatic,First,5,889000.0,19.12,91.1,2
Mumbai,87000,Diesel,Automatic,First,7,1500000.0,12.55,168.5,7
Kolkata,17000,Diesel,Manual,First,5,565000.0,26.1,99.0,1
Jaipur,57000,Diesel,Manual,First,7,700000.0,20.77,88.8,5
Hyderabad,9370,Petrol,Manual,First,5,295000.0,22.74,47.3,3
Chennai,53226,Petrol,Manual,First,5,330000.0,19.4,86.8,6
Hyderabad,120000,Diesel,Manual,Second,5,350000.0,16.2,110.0,9
Jaipur,75055,Petrol,Manual,First,5,230000.0,12.8,100.0,12
Coimbatore,37247,Diesel,Manual,First,5,1369000.0,19.67,126.2,2
Delhi,64000,Diesel,Manual,First,5,310000.0,23.59,67.06,6
Mumbai,12000,Petrol,Manual,First,5,1275000.0,13.44,198.25,5
Pune,40158,Diesel,Manual,First,5,1375000.0,19.67,126.2,2
Chennai,11000,Petrol,Manual,First,5,675000.0,18.7,88.7,2
Chennai,70010,Diesel,Manual,First,5,525000.0,20.54,103.6,5
Mumbai,82000,Diesel,Manual,First,7,875000.0,16.0,140.0,4
Kochi,57259,Diesel,Manual,First,7,886999.9999999999,18.49,100.0,2
Bangalore,84000,Petrol,Automatic,Second,5,650000.0,11.1,142.0,9
Pune,168000,Diesel,Manual,First,7,450000.0,20.77,88.76,7
Hyderabad,73670,Diesel,Manual,First,7,1250000.0,12.83,162.0,7
Delhi,89540,Diesel,Automatic,First,7,1680000.0,12.55,168.5,5
Hyderabad,85423,Diesel,Manual,First,7,875000.0,20.77,88.8,3
Pune,48823,Diesel,Automatic,First,5,850000.0,19.5,126.24,6
Kolkata,35082,Petrol,Manual,First,5,221000.0,20.36,78.9,8
Jaipur,126000,Petrol,Manual,First,5,160000.0,16.8,34.2,7
Delhi,19000,Petrol,Automatic,First,5,625000.0,15.5,86.7,3
Mumbai,69000,Petrol,Automatic,Second,5,225000.0,12.9,130.0,12
Kochi,29836,Diesel,Automatic,First,5,2575000.0,17.9,136.0,0
Ahmedabad,48002,Petrol,Manual,Second,5,675000.0,13.14,157.8,9
Ahmedabad,52324,Diesel,Manual,First,5,625000.0,28.09,88.5,4
Delhi,65000,Diesel,Manual,First,5,510000.0,22.7,89.84,6
Mumbai,66000,Diesel,Automatic,Second,5,1075000.0,8.7,224.34,10
Hyderabad,75700,Diesel,Manual,First,5,570000.0,24.0,70.0,3
Bangalore,43000,Diesel,Manual,First,5,595000.0,20.5,105.0,6
Kochi,42706,Diesel,Manual,First,5,240000.0,25.44,56.3,7
Mumbai,35000,Diesel,Manual,First,7,349000.0,17.21,100.0,6
Hyderabad,54348,Petrol,Automatic,First,5,400000.0,19.2,80.0,8
Delhi,84000,Diesel,Manual,First,5,385000.0,23.59,67.04,6
Mumbai,63298,Petrol,Automatic,First,5,395000.0,14.53,138.1,9
Jaipur,75049,Petrol,Manual,Second,5,300000.0,20.36,78.9,6
Kochi,24237,Petrol,Manual,First,5,670000.0,18.16,86.8,1
Coimbatore,22767,Petrol,Manual,First,5,614000.0,18.5,85.8,3
Bangalore,58000,Petrol,Automatic,Second,5,440000.00000000006,15.0,98.6,7
Pune,57000,Diesel,Manual,First,5,425000.0,26.59,74.0,2
Kochi,50161,Petrol,Automatic,First,5,2593000.0,8.77,402.0,9
Kolkata,45000,Diesel,Manual,First,5,700000.0,22.7,118.0,3
Coimbatore,68319,Diesel,Automatic,First,7,2512000.0,12.55,168.5,2
Kochi,30711,Petrol,Manual,First,5,445000.0,20.3,68.05,2
Kolkata,38277,Diesel,Manual,First,5,240000.0,21.9,90.0,8
Pune,115000,Diesel,Manual,Second,5,433000.0,20.54,103.6,7
Coimbatore,46849,Petrol,Automatic,First,5,693000.0,18.5,83.14,2
Ahmedabad,64000,Diesel,Manual,First,5,425000.0,21.9,90.0,5
Pune,130923,Diesel,Automatic,First,5,1250000.0,14.21,203.0,9
Chennai,15000,Petrol,Manual,First,5,490000.00000000006,18.9,82.0,4
Mumbai,32720,Diesel,Manual,First,5,450000.0,23.0,90.0,5
Jaipur,12500,Petrol,Manual,First,5,300000.0,25.17,53.3,3
Chennai,59800,Petrol,Automatic,First,5,580000.0,16.9,82.0,4
Pune,54211,Petrol,Manual,First,5,333000.0,15.04,103.6,8
Kochi,62242,Diesel,Automatic,First,5,662000.0,14.39,163.7,4
Mumbai,54000,Diesel,Manual,Second,5,575000.0,19.01,108.5,4
Hyderabad,65000,Diesel,Manual,First,5,620000.0,22.32,126.32,7
Chennai,55000,Petrol,Automatic,First,5,350000.0,23.1,67.04,4
Pune,71000,Petrol,Manual,First,5,200000.0,18.9,67.1,9
Chennai,70000,Diesel,Manual,First,5,400000.0,21.9,88.8,7
Mumbai,53000,Petrol,Automatic,First,5,950000.0,12.3,163.2,8
Mumbai,43000,Diesel,Automatic,First,5,1750000.0,17.05,184.0,6
Mumbai,54000,Petrol,Automatic,First,5,611000.0,14.3,103.52,4
Ahmedabad,51000,Petrol,Manual,First,5,375000.0,20.36,78.9,5
Hyderabad,78000,Diesel,Manual,Second,6,620000.0,10.5,107.2,12
Mumbai,25000,Diesel,Manual,First,5,615000.0,26.0,98.6,5
Pune,12600,Petrol,Manual,First,5,240000.0,20.92,67.1,7
Pune,80000,Diesel,Manual,Fourth_Above,5,215000.0,17.8,75.0,10
Kolkata,21000,Petrol,Manual,First,5,375000.0,18.9,82.0,3
Mumbai,32000,Petrol,Manual,Second,5,215000.0,15.6,70.0,8
Bangalore,50000,Petrol,Manual,First,5,475000.0,18.9,81.86,4
Mumbai,47500,Petrol,Manual,First,5,245000.00000000003,15.5,103.3,9
Mumbai,7500,Petrol,Manual,First,5,1115000.0,17.4,117.3,2
Jaipur,68163,Diesel,Automatic,First,5,890000.0,19.6,108.45,3
Ahmedabad,61000,Diesel,Manual,First,5,435000.0,25.8,98.6,5
Jaipur,100000,Diesel,Manual,Second,7,1200000.0,12.99,100.6,4
Mumbai,61500,Diesel,Automatic,Second,5,850000.0,16.07,181.0,10
Kochi,42883,Petrol,Manual,First,5,427000.0,19.81,68.05,2
Jaipur,97000,Diesel,Manual,Second,5,425000.0,20.45,83.8,7
Bangalore,39525,Petrol,Automatic,First,5,925000.0,11.3,170.0,9
Kochi,35384,Diesel,Manual,First,5,861000.0,24.3,88.5,2
Hyderabad,46000,Diesel,Automatic,First,7,2800000.0,11.8,261.0,9
Coimbatore,32189,Diesel,Manual,First,5,925000.0,23.0,98.96,1
Chennai,27000,Diesel,Automatic,First,5,860000.0,19.08,126.2,3
Coimbatore,22734,Petrol,Manual,First,5,753000.0,16.47,74.0,1
Mumbai,58002,Diesel,Manual,First,5,575000.0,19.64,108.45,5
Chennai,31500,Petrol,Automatic,First,5,415000.00000000006,16.5,86.8,7
Coimbatore,30933,Petrol,Manual,First,5,584000.0,18.16,86.8,2
Kolkata,27090,Diesel,Automatic,First,5,1650000.0,18.53,187.74,7
Mumbai,29500,Diesel,Automatic,First,7,4300000.0,15.97,258.0,4
Pune,45000,Petrol,Manual,First,5,355000.0,20.36,78.9,6
Hyderabad,11691,Petrol,Manual,First,5,890000.0,18.6,81.83,1
Hyderabad,121000,Diesel,Manual,Second,5,250000.0,16.4,90.0,13
Hyderabad,118077,Diesel,Manual,First,5,385000.0,16.2,110.0,9
Chennai,36300,Petrol,Automatic,Third,5,750000.0,17.1,121.4,7
Mumbai,90000,Petrol,Manual,Second,5,180000.0,15.3,61.0,14
Chennai,78000,Diesel,Manual,First,5,225000.0,20.0,68.0,9
Mumbai,42000,Diesel,Automatic,First,5,2425000.0,17.68,174.33,4
Mumbai,27000,Petrol,Manual,First,5,435000.0,16.47,74.0,4
Kolkata,22000,Diesel,Automatic,First,5,1150000.0,17.05,184.0,7
Kolkata,49000,Petrol,Manual,First,5,475000.0,17.4,117.3,5
Hyderabad,42600,Diesel,Manual,First,5,499000.0,23.0,90.0,7
Coimbatore,12794,Petrol,Automatic,First,5,915000.0,19.0,88.7,1
Hyderabad,88046,Petrol,Automatic,First,5,1399000.0,10.1,152.0,5
Bangalore,8000,Diesel,Automatic,Second,5,1975000.0,20.0,107.3,5
Coimbatore,82739,Diesel,Automatic,First,7,1677000.0,16.0,140.0,1
Bangalore,193000,Diesel,Manual,Third,7,250000.0,13.6,63.0,13
Mumbai,7000,Petrol,Automatic,First,5,365000.0,17.97,99.6,6
Ahmedabad,60000,Diesel,Automatic,Second,5,2350000.0,12.35,187.74,7
Pune,38000,Petrol,Manual,First,5,311000.0,22.74,47.3,2
Kochi,56344,Petrol,Manual,First,5,457000.0,17.6,88.73,6
Mumbai,17858,Petrol,Manual,First,5,532000.0,17.0,80.0,5
Hyderabad,53000,Petrol,Manual,First,5,320000.0,20.36,78.9,7
Kochi,67906,Diesel,Manual,First,5,563000.0,25.2,74.0,3
Hyderabad,19000,Petrol,Manual,First,5,300000.0,21.1,55.2,4
Mumbai,67000,Diesel,Automatic,Second,5,925000.0,22.69,190.0,9
Delhi,80000,Diesel,Manual,First,5,120000.0,23.57,70.0,8
Delhi,61000,Petrol,Manual,First,5,215000.0,22.74,47.3,4
Pune,39000,Diesel,Manual,First,5,305000.0,22.07,73.9,9
Ahmedabad,59000,Petrol,Automatic,First,5,1150000.0,14.28,138.03,5
Hyderabad,80931,Petrol,Manual,First,5,230000.0,17.92,62.1,11
Kolkata,34000,Petrol,Manual,First,5,495000.0,20.4,81.8,3
Hyderabad,130000,Diesel,Manual,First,5,475000.0,21.64,84.8,6
Coimbatore,52380,Diesel,Manual,First,5,1015000.0,24.3,88.5,1
Kolkata,44000,Petrol,Manual,First,5,265000.0,18.06,75.0,8
Hyderabad,84000,Diesel,Manual,First,5,380000.0,20.0,68.05,4
Kochi,41697,Petrol,Automatic,First,5,1668000.0,13.1,141.1,2
Pune,163000,Diesel,Manual,First,5,500000.0,19.01,108.5,5
Chennai,42000,Petrol,Manual,Second,5,375000.0,17.71,78.9,8
Jaipur,129000,Diesel,Manual,Third,5,411000.00000000006,21.27,88.76,6
Chennai,32200,Petrol,Manual,Second,5,425000.0,18.16,86.8,4
Mumbai,129000,Diesel,Manual,First,6,345000.0,10.5,107.2,15
Bangalore,40000,Diesel,Automatic,First,5,2250000.0,17.11,174.33,5
Delhi,150000,Petrol,Manual,First,8,450000.0,12.4,132.0,13
Jaipur,140000,Petrol,Manual,First,5,90000.0,15.26,74.9,12
Hyderabad,63181,Petrol,Manual,First,5,185000.0,15.3,83.0,13
Kolkata,39575,Diesel,Manual,First,5,325000.0,25.8,98.6,6
Coimbatore,70374,Diesel,Manual,First,5,734000.0,22.7,89.84,5
Kolkata,26256,Diesel,Manual,First,5,425000.0,20.14,88.5,4
Delhi,13460,Petrol,Manual,First,5,645000.0,18.6,81.86,3
Chennai,122000,Diesel,Manual,Second,8,1075000.0,12.8,102.0,8
Kolkata,58589,Diesel,Automatic,First,5,2775000.0,15.26,203.2,4
Jaipur,115000,Petrol,Manual,Second,5,99000.0,17.3,64.0,14
Pune,75000,Diesel,Automatic,First,7,2400000.0,12.62,158.0,3
Jaipur,30292,Petrol,Manual,First,5,610000.0,18.6,81.86,3
Ahmedabad,32248,Petrol,Manual,First,5,825000.0,17.5,88.7,2
Bangalore,74000,Petrol,Manual,First,5,465000.00000000006,16.47,73.9,6
Mumbai,56100,Petrol,Manual,First,5,975000.0,13.7,153.86,5
Bangalore,61325,Petrol,Manual,First,5,440000.00000000006,18.9,81.86,5
Kolkata,33000,Petrol,Manual,First,5,399000.0,19.1,85.8,5
Coimbatore,18090,Diesel,Automatic,First,5,4573000.0,16.2,258.0,3
Kochi,71390,Diesel,Manual,First,5,527000.0,22.7,89.84,5
Mumbai,41000,CNG,Manual,First,5,350000.0,26.2,58.2,5
Ahmedabad,67000,Diesel,Manual,First,5,725000.0,26.0,98.6,3
Chennai,99000,Diesel,Manual,Second,5,160000.0,17.0,70.0,11
Pune,142000,Diesel,Manual,Second,5,600000.0,19.01,108.45,5
